"Date","Time","Open","High","Low","Close","Vol","OI"
03/28/2014,16:00,0.91175,0.91455,0.90815,0.91005,56095,114274
03/31/2014,16:00,0.90975,0.91435,0.90905,0.91085,60257,112463
04/01/2014,16:00,0.91025,0.91355,0.90885,0.91175,38903,111352
04/02/2014,16:00,0.91235,0.91425,0.91065,0.91245,38324,113012
04/03/2014,16:00,0.91185,0.91415,0.91085,0.91165,36520,111750
04/04/2014,16:00,0.91155,0.91825,0.91115,0.91615,67205,111354
04/07/2014,16:00,0.91615,0.91805,0.91385,0.91725,46146,111041
04/08/2014,16:00,0.91725,0.92225,0.91655,0.92095,58673,113344
04/09/2014,16:00,0.92105,0.92665,0.91955,0.92655,51390,114012
04/10/2014,16:00,0.92475,0.92585,0.92015,0.92135,50227,112879
04/11/2014,16:00,0.92045,0.92155,0.91595,0.91785,45873,111836
04/14/2014,16:00,0.91715,0.91955,0.91555,0.91795,34866,113355
04/15/2014,16:00,0.91785,0.91815,0.91375,0.91655,39154,112273
04/16/2014,16:00,0.91635,0.91845,0.91205,0.91385,60060,112325
04/17/2014,16:00,0.91375,0.91635,0.91345,0.91455,31657,111582
04/21/2014,16:00,0.91305,0.91435,0.91235,0.91365,17429,110385
04/22/2014,16:00,0.91415,0.91495,0.91145,0.91275,38685,111220
04/23/2014,16:00,0.91265,0.91355,0.91065,0.91245,44527,110876
04/24/2014,16:00,0.91235,0.91385,0.91195,0.91295,30068,110889
04/25/2014,16:00,0.91295,0.91405,0.91125,0.91195,30842,111158
04/28/2014,16:00,0.91245,0.91375,0.91185,0.91295,29088,110933
04/29/2014,16:00,0.91285,0.92005,0.91285,0.91885,62331,115458
04/30/2014,16:00,0.91955,0.91995,0.91685,0.91975,46235,110937
05/01/2014,16:00,0.91855,0.91915,0.91555,0.91785,34800,109858
05/02/2014,16:00,0.91825,0.92065,0.91375,0.91725,59472,110172
05/05/2014,16:00,0.91735,0.91955,0.91615,0.91935,29983,109185
05/06/2014,16:00,0.91905,0.92595,0.91855,0.92525,57188,112351
05/07/2014,16:00,0.92435,0.92575,0.92305,0.92415,39864,113170
05/08/2014,16:00,0.92405,0.93115,0.92335,0.93055,55717,115700
05/09/2014,16:00,0.92975,0.93085,0.92245,0.92365,71125,112983
05/12/2014,16:00,0.92375,0.92595,0.92345,0.92455,30749,113040
05/13/2014,16:00,0.92415,0.92485,0.92155,0.92275,39255,110719
05/14/2014,16:00,0.92325,0.92635,0.92205,0.92575,37415,109923
05/15/2014,16:00,0.92475,0.92795,0.92455,0.92585,43597,110269
05/16/2014,16:00,0.92555,0.92765,0.92485,0.92675,29990,109423
05/19/2014,16:00,0.92685,0.92815,0.92595,0.92645,24629,110604
05/20/2014,16:00,0.92635,0.92645,0.92255,0.92445,41409,109689
05/21/2014,16:00,0.92345,0.92455,0.92045,0.92265,45846,111550
05/22/2014,16:00,0.92275,0.92525,0.92135,0.92435,40848,111969
05/23/2014,16:00,0.92455,0.92725,0.92335,0.92675,38433,113447
05/27/2014,16:00,0.92765,0.92955,0.92625,0.92765,44375,117804
05/28/2014,16:00,0.92745,0.92895,0.92525,0.92565,34705,116536
05/29/2014,16:00,0.92625,0.93055,0.92605,0.92925,47219,120870
05/30/2014,16:00,0.92945,0.93085,0.92525,0.92905,55213,118510
06/02/2014,16:00,0.92895,0.92925,0.92325,0.92415,51957,118452
06/03/2014,16:00,0.92435,0.92505,0.92235,0.92335,35541,116029
06/04/2014,16:00,0.92355,0.92355,0.91965,0.92125,57607,115198
06/05/2014,16:00,0.92085,0.92295,0.91915,0.92215,63344,111875
06/06/2014,16:00,0.92225,0.92385,0.92035,0.92185,45569,110459
06/09/2014,16:00,0.92195,0.92405,0.92075,0.92315,19022,25507
06/10/2014,16:00,0.92365,0.92515,0.92235,0.92345,24276,43359
06/11/2014,16:00,0.92395,0.92755,0.92375,0.92685,34655,60132
06/12/2014,16:00,0.92715,0.92925,0.92675,0.92815,49646,82469
06/13/2014,16:00,0.92805,0.92865,0.92685,0.92815,42415,89288
06/16/2014,16:00,0.92805,0.92985,0.92585,0.92845,43286,90145
06/17/2014,16:00,0.92905,0.92925,0.92645,0.92715,31664,89984
06/18/2014,16:00,0.92765,0.92995,0.91985,0.92695,50099,90401
06/19/2014,16:00,0.92965,0.93205,0.92935,0.93085,55283,91610
06/20/2014,16:00,0.93115,0.93715,0.93075,0.93705,71341,95972
06/23/2014,16:00,0.93685,0.94015,0.93655,0.93935,51917,97564
06/24/2014,16:00,0.93915,0.94025,0.93765,0.93805,43560,97588
06/25/2014,16:00,0.93765,0.94035,0.93715,0.93945,43278,100755
06/26/2014,16:00,0.93995,0.94325,0.93945,0.94295,45107,102049
06/27/2014,16:00,0.94245,0.94535,0.94205,0.94525,48807,105064
06/30/2014,16:00,0.94495,0.94645,0.94205,0.94485,55414,104897
07/01/2014,16:00,0.94455,0.94815,0.94375,0.94745,36312,105462
07/02/2014,16:00,0.94765,0.94825,0.94435,0.94465,38616,108397
07/03/2014,16:00,0.94475,0.94885,0.94365,0.94865,53348,112924
07/07/2014,16:00,0.94725,0.94805,0.94325,0.94415,53818,115879
07/08/2014,16:00,0.94365,0.94535,0.94245,0.94415,40225,122193
07/09/2014,16:00,0.94395,0.94715,0.94335,0.94675,42533,122716
07/10/2014,16:00,0.94605,0.94685,0.94405,0.94625,41158,119533
07/11/2014,16:00,0.94615,0.94815,0.93875,0.93905,75963,116603
07/14/2014,16:00,0.93925,0.94135,0.93795,0.94085,44031,122440
07/15/2014,16:00,0.94115,0.94125,0.93605,0.93675,54245,123451
07/16/2014,16:00,0.93715,0.94015,0.93395,0.93825,69383,127160
07/17/2014,16:00,0.93835,0.93975,0.93665,0.93815,44888,123707
07/18/2014,16:00,0.93705,0.94155,0.93645,0.93945,42291,123864
07/21/2014,16:00,0.93925,0.93995,0.93775,0.93915,29418,120452
07/22/2014,16:00,0.93905,0.93965,0.93715,0.93935,35507,121376
07/23/2014,16:00,0.93905,0.94145,0.93825,0.93955,41070,119940
07/24/2014,16:00,0.93995,0.94075,0.93775,0.93825,34368,119818
07/25/2014,16:00,0.93855,0.93905,0.93185,0.93245,64320,120173
07/28/2014,16:00,0.93235,0.93405,0.93215,0.93345,36640,116311
07/29/2014,16:00,0.93385,0.93395,0.92825,0.92915,51749,114860
07/30/2014,16:00,0.92935,0.92965,0.92375,0.92525,65291,111752
07/31/2014,16:00,0.92495,0.92735,0.92295,0.92535,61510,110274
08/01/2014,16:00,0.92505,0.92675,0.92175,0.92425,64481,107782
08/04/2014,16:00,0.92395,0.92505,0.92265,0.92465,30356,104411
08/05/2014,16:00,0.92485,0.92515,0.91905,0.91985,60493,106736
08/06/2014,16:00,0.92045,0.92445,0.91835,0.92385,61116,103322
08/07/2014,16:00,0.92425,0.92525,0.92235,0.92335,49796,103030
08/08/2014,16:00,0.92335,0.92475,0.91855,0.91955,63582,102417
08/11/2014,16:00,0.91955,0.92405,0.91905,0.92325,48202,99825
08/12/2014,16:00,0.92355,0.92455,0.92115,0.92435,37397,99944
08/13/2014,16:00,0.92345,0.92505,0.92225,0.92415,47047,102391
08/14/2014,16:00,0.92445,0.92685,0.92385,0.92515,33235,102797
08/15/2014,16:00,0.92525,0.92915,0.92415,0.92635,60861,102013
08/18/2014,16:00,0.92655,0.92785,0.92575,0.92675,26885,101705
08/19/2014,16:00,0.92675,0.92685,0.92155,0.92215,38411,103750
08/20/2014,16:00,0.92235,0.92315,0.91955,0.92025,50705,100089
08/21/2014,16:00,0.91995,0.92245,0.91855,0.92195,34921,99643
08/22/2014,16:00,0.92235,0.92355,0.91895,0.92205,52376,98023
08/25/2014,16:00,0.92085,0.92235,0.91865,0.91905,30551,98454
08/26/2014,16:00,0.91895,0.92255,0.91775,0.92155,42596,97977
08/27/2014,16:00,0.92145,0.93205,0.92125,0.93105,98168,100855
08/28/2014,16:00,0.92945,0.93135,0.92855,0.93005,56750,96926
08/29/2014,16:00,0.92935,0.93365,0.92815,0.92845,53349,96366
09/02/2014,16:00,0.92815,0.92975,0.92305,0.92405,71233,91707
09/03/2014,16:00,0.92365,0.92855,0.92245,0.92735,61207,89692
09/04/2014,16:00,0.92715,0.93275,0.92525,0.92785,64108,86589
09/05/2014,16:00,0.92815,0.93135,0.92595,0.92755,3163,15224
09/08/2014,16:00,0.92755,0.92765,0.91935,0.92085,13514,19963
09/09/2014,16:00,0.91965,0.92075,0.91525,0.91775,19940,29226
09/10/2014,16:00,0.91945,0.92345,0.91675,0.92235,28715,40316
09/11/2014,16:00,0.92245,0.92305,0.91315,0.91345,46654,54839
09/12/2014,16:00,0.91525,0.91545,0.90995,0.91045,70552,66886
09/15/2014,16:00,0.91095,0.91515,0.90995,0.91385,61161,71249
09/16/2014,16:00,0.91355,0.92085,0.91215,0.91995,75195,71879
09/17/2014,16:00,0.92045,0.92415,0.91635,0.92035,84260,70128
09/18/2014,16:00,0.91695,0.92405,0.91605,0.92185,54197,69832
09/19/2014,16:00,0.92315,0.92765,0.91975,0.92155,71731,68330
09/22/2014,16:00,0.92125,0.92425,0.91465,0.91555,52806,69101
09/23/2014,16:00,0.91485,0.91925,0.91125,0.91225,71923,70916
09/24/2014,16:00,0.91185,0.91395,0.90835,0.91275,73097,74652
09/25/2014,16:00,0.91315,0.91325,0.90775,0.91015,75747,77139
09/26/2014,16:00,0.90895,0.91075,0.90455,0.90565,61952,81556
09/29/2014,16:00,0.90565,0.90765,0.90385,0.90625,62781,82152
09/30/2014,16:00,0.90515,0.90735,0.90065,0.90175,76695,82926
10/01/2014,16:00,0.90235,0.90535,0.90025,0.90415,71225,85083
10/02/2014,16:00,0.90495,0.91255,0.90395,0.90555,80737,85569
10/03/2014,16:00,0.90545,0.90585,0.89665,0.89765,69652,89466
10/06/2014,16:00,0.89805,0.90935,0.89695,0.90645,68468,89314
10/07/2014,16:00,0.90745,0.90765,0.90245,0.90445,73066,91671
10/08/2014,16:00,0.90515,0.91085,0.90145,0.90975,79768,91570
10/09/2014,16:00,0.90945,0.91185,0.90315,0.90495,75226,94305
10/10/2014,16:00,0.90365,0.90565,0.90005,0.90135,85730,92989
10/13/2014,16:00,0.90195,0.90375,0.90065,0.90185,37459,91696
10/14/2014,16:00,0.90285,0.90315,0.89345,0.89515,64725,94361
10/15/2014,16:00,0.89495,0.90025,0.88785,0.89565,146550,92619
10/16/2014,16:00,0.89725,0.90015,0.88965,0.89825,88282,91320
10/17/2014,16:00,0.89745,0.90155,0.89565,0.89685,55623,90112
10/20/2014,16:00,0.89565,0.89835,0.89505,0.89585,33932,91297
10/21/2014,16:00,0.89525,0.90235,0.89495,0.90045,52448,91909
10/22/2014,16:00,0.90065,0.90385,0.89415,0.89975,87820,91003
10/23/2014,16:00,0.89925,0.90205,0.89755,0.89975,43698,91790
10/24/2014,16:00,0.89985,0.90305,0.89915,0.90025,40436,90140
10/27/2014,16:00,0.89955,0.90155,0.89825,0.89975,34184,90558
10/28/2014,16:00,0.89865,0.90555,0.89845,0.90365,55756,88830
10/29/2014,16:00,0.90525,0.90905,0.90075,0.90315,63992,86303
10/30/2014,16:00,0.90385,0.90555,0.90085,0.90335,50541,87746
10/31/2014,16:00,0.90375,0.90395,0.89225,0.89695,100070,92887
11/03/2014,16:00,0.89675,0.89775,0.88895,0.88985,63695,95046
11/04/2014,16:00,0.89075,0.89185,0.88505,0.88785,61696,92367
11/05/2014,16:00,0.88715,0.88945,0.88215,0.88725,72877,96758
11/06/2014,16:00,0.88755,0.88885,0.88395,0.88545,53965,99859
11/07/2014,16:00,0.88515,0.89415,0.88365,0.89275,87664,98114
11/10/2014,16:00,0.89325,0.89515,0.88855,0.88895,51190,95328
11/11/2014,16:00,0.88915,0.89375,0.88735,0.89215,44843,94818
11/12/2014,16:00,0.89215,0.89695,0.89065,0.89475,62684,93325
11/13/2014,16:00,0.89355,0.89525,0.88805,0.89025,49547,95152
11/14/2014,16:00,0.88965,0.89815,0.88805,0.89665,85663,94944
11/17/2014,16:00,0.89605,0.89785,0.89305,0.89465,46606,93484
11/18/2014,16:00,0.89515,0.89845,0.89345,0.89565,43177,92429
11/19/2014,16:00,0.89505,0.89525,0.89055,0.89235,58480,91461
11/20/2014,16:00,0.89195,0.89595,0.88995,0.89515,51869,89761
11/21/2014,16:00,0.89485,0.90405,0.89335,0.90015,81434,88271
11/24/2014,16:00,0.90025,0.90135,0.89445,0.89555,47712,85976
11/25/2014,16:00,0.89685,0.90075,0.89405,0.89895,58866,86949
11/26/2014,16:00,0.89895,0.90125,0.89575,0.90115,43787,87979
11/28/2014,16:00,0.89945,0.90065,0.88435,0.88495,104373,90476
12/01/2014,16:00,0.88575,0.89455,0.88325,0.89425,82770,85098
12/02/2014,16:00,0.89385,0.89415,0.88605,0.88735,66994,81989
12/03/2014,16:00,0.88745,0.89205,0.88645,0.89055,59642,81162
12/04/2014,16:00,0.89025,0.89255,0.88815,0.88895,54721,79212
12/05/2014,16:00,0.88895,0.88945,0.88215,0.88535,6325,18594
12/08/2014,16:00,0.88485,0.88575,0.88145,0.88235,13046,24158
12/09/2014,16:00,0.88185,0.88805,0.88045,0.88495,21764,34896
12/10/2014,16:00,0.88445,0.88525,0.88025,0.88115,40228,62151
12/11/2014,16:00,0.88215,0.88425,0.87655,0.87715,53875,87051
12/12/2014,16:00,0.87895,0.87925,0.87355,0.87525,71395,90936
12/15/2014,16:00,0.87515,0.87675,0.86745,0.86955,58881,92780
12/16/2014,16:00,0.86845,0.87245,0.86825,0.87025,65768,92901
12/17/2014,16:00,0.87095,0.87595,0.86775,0.86815,95392,91562
12/18/2014,16:00,0.86985,0.87525,0.86945,0.87325,52652,90481
12/19/2014,16:00,0.87445,0.87555,0.87035,0.87295,38772,90756
12/22/2014,16:00,0.87245,0.87485,0.86985,0.87005,30222,90973
12/23/2014,16:00,0.87075,0.87345,0.86835,0.87205,35032,89032
12/24/2014,16:00,0.87155,0.87405,0.87025,0.87165,15592,88872
12/26/2014,16:00,0.87195,0.87305,0.87095,0.87155,6776,88689
12/29/2014,16:00,0.87135,0.87295,0.86965,0.87085,22708,88921
12/30/2014,16:00,0.87015,0.87365,0.86955,0.87315,25086,87781
12/31/2014,16:00,0.87255,0.87605,0.87125,0.87245,27987,86690
01/02/2015,16:00,0.87305,0.87305,0.85965,0.86245,49821,92745
01/05/2015,16:00,0.85865,0.86295,0.85785,0.86175,54213,88534
01/06/2015,16:00,0.86155,0.86385,0.85605,0.85765,58986,93612
01/07/2015,16:00,0.85615,0.85795,0.85355,0.85745,67609,91957
01/08/2015,16:00,0.85755,0.85905,0.85575,0.85595,43916,92997
01/09/2015,16:00,0.85625,0.85875,0.85255,0.85475,65367,96248
01/12/2015,16:00,0.85525,0.85645,0.84665,0.84775,50981,94268
01/13/2015,16:00,0.84675,0.84995,0.84525,0.84725,67192,94095
01/14/2015,16:00,0.84815,0.84985,0.84375,0.84775,68479,96764
01/15/2015,16:00,0.84785,0.85875,0.84505,0.84715,122444,96370
01/16/2015,16:00,0.84705,0.84805,0.84175,0.84755,66396,97700
01/20/2015,16:00,0.84865,0.84865,0.83715,0.83835,79118,100778
01/21/2015,16:00,0.83775,0.84065,0.81905,0.82165,107653,101412
01/22/2015,16:00,0.82305,0.82425,0.81725,0.82075,67772,101313
01/23/2015,16:00,0.81905,0.82115,0.81475,0.81685,57843,102179
01/26/2015,16:00,0.81585,0.81825,0.81275,0.81525,45366,101753
01/27/2015,16:00,0.81375,0.81985,0.81205,0.81885,59511,101064
01/28/2015,16:00,0.81885,0.81895,0.80975,0.81225,62223,100334
01/29/2015,16:00,0.81005,0.81145,0.80105,0.80475,69958,101019
01/30/2015,16:00,0.80465,0.80535,0.79355,0.80085,95022,99121
02/02/2015,16:00,0.80025,0.80865,0.79525,0.80685,85192,99585
02/03/2015,16:00,0.80755,0.82175,0.80305,0.81795,115698,101785
02/04/2015,16:00,0.81705,0.81925,0.80635,0.80815,89488,107487
02/05/2015,16:00,0.80765,0.81915,0.80675,0.81605,67831,101781
02/06/2015,16:00,0.81675,0.82015,0.80925,0.81035,68062,101386
02/09/2015,16:00,0.81045,0.81695,0.81045,0.81545,34850,98478
02/10/2015,16:00,0.81425,0.81545,0.80435,0.80615,56343,103269
02/11/2015,16:00,0.80685,0.80775,0.79985,0.80295,60202,101875
02/12/2015,16:00,0.80495,0.81625,0.80315,0.81355,76163,104057
02/13/2015,16:00,0.81185,0.81745,0.80995,0.81425,43347,101152
02/17/2015,16:00,0.81535,0.82145,0.81345,0.81995,63479,97799
02/18/2015,16:00,0.81945,0.82005,0.81455,0.81725,53540,96675
02/19/2015,16:00,0.81545,0.81655,0.80885,0.81285,60834,99146
02/20/2015,16:00,0.81265,0.81745,0.80835,0.81035,69729,99948
02/23/2015,16:00,0.81035,0.81045,0.80465,0.80755,62653,100712
02/24/2015,16:00,0.80805,0.81385,0.80225,0.81215,90301,102383
02/25/2015,16:00,0.81285,0.81885,0.81265,0.81715,57999,102773
02/26/2015,16:00,0.81655,0.81975,0.81025,0.81055,69588,103911
02/27/2015,16:00,0.81135,0.81595,0.81065,0.81155,53420,103865
03/02/2015,16:00,0.81205,0.81415,0.80835,0.80985,47552,105127
03/03/2015,16:00,0.81005,0.81695,0.80985,0.81355,63216,104659
03/04/2015,16:00,0.81305,0.81855,0.80895,0.81815,90881,109387
03/05/2015,16:00,0.81735,0.81865,0.81135,0.81205,56982,104781
03/06/2015,16:00,0.81345,0.81545,0.80455,0.80555,9922,15951
03/09/2015,16:00,0.80505,0.80805,0.80475,0.80695,29726,34879
03/10/2015,16:00,0.80605,0.80635,0.80075,0.80175,31224,51931
03/11/2015,16:00,0.80085,0.80225,0.79395,0.79625,63590,83012
03/12/2015,16:00,0.79725,0.80585,0.79585,0.79935,43273,95507
03/13/2015,16:00,0.80085,0.80135,0.79255,0.79405,94191,104961
03/16/2015,16:00,0.79435,0.79805,0.79285,0.79545,73757,104654
03/17/2015,16:00,0.79535,0.79725,0.79425,0.79565,54489,104131
03/18/2015,16:00,0.79485,0.81625,0.79195,0.80185,113402,104928
03/19/2015,16:00,0.80755,0.81245,0.79675,0.79795,74989,104413
03/20/2015,16:00,0.79935,0.81005,0.79885,0.80795,86670,103717
03/23/2015,16:00,0.81025,0.81325,0.80565,0.81255,54685,100594
03/24/2015,16:00,0.81185,0.81755,0.80995,0.81305,65497,100398
03/25/2015,16:00,0.81315,0.81465,0.81035,0.81185,59342,101113
03/26/2015,16:00,0.81205,0.81875,0.81095,0.81445,78795,101362
03/27/2015,16:00,0.81385,0.81505,0.80545,0.80685,63208,102028
03/30/2015,16:00,0.80645,0.80685,0.80005,0.80135,46565,102312
03/31/2015,16:00,0.80155,0.80345,0.79525,0.80305,79032,103637
04/01/2015,16:00,0.80175,0.80825,0.79985,0.80545,59634,107189
04/02/2015,16:00,0.80535,0.80935,0.80325,0.80895,51768,105771
04/03/2015,16:00,0.80925,0.81765,0.80835,0.81605,17347,0
04/06/2015,16:00,0.81585,0.81715,0.81265,0.81515,36546,107073
04/07/2015,16:00,0.81455,0.81595,0.81165,0.81345,49469,107583
04/08/2015,16:00,0.81235,0.82035,0.80935,0.81055,79297,107413
04/09/2015,16:00,0.81035,0.81255,0.80595,0.80685,51520,108267
04/10/2015,16:00,0.80785,0.80875,0.80265,0.80765,57322,108928
04/13/2015,16:00,0.80795,0.80915,0.80385,0.80695,49693,111143
04/14/2015,16:00,0.80705,0.81675,0.80665,0.81385,60641,111680
04/15/2015,16:00,0.81385,0.82745,0.80865,0.82595,125478,114394
04/16/2015,16:00,0.82675,0.83675,0.82435,0.83475,112646,114627
04/17/2015,16:00,0.83355,0.84055,0.82805,0.83015,97197,114584
04/20/2015,16:00,0.83135,0.83415,0.82885,0.83085,49514,116092
04/21/2015,16:00,0.83115,0.83195,0.82585,0.82695,60704,119270
04/22/2015,16:00,0.82765,0.83265,0.82705,0.83065,46676,117096
04/23/2015,16:00,0.83005,0.83825,0.82825,0.83695,62154,118071
04/24/2015,16:00,0.83655,0.83945,0.83385,0.83495,54013,117560
04/27/2015,16:00,0.83415,0.84105,0.83325,0.84045,51228,118073
04/28/2015,16:00,0.84055,0.84565,0.83855,0.84445,58875,120515
04/29/2015,16:00,0.84495,0.85045,0.84155,0.84565,79515,118791
04/30/2015,16:00,0.84565,0.84685,0.83755,0.84065,74672,114995
05/01/2015,16:00,0.84195,0.84195,0.83265,0.83495,55056,113176
05/04/2015,16:00,0.83535,0.84065,0.83435,0.83985,44128,113769
05/05/2015,16:00,0.84045,0.84655,0.83765,0.84195,53755,113483
05/06/2015,16:00,0.84205,0.85085,0.84075,0.84345,64639,114353
05/07/2015,16:00,0.84385,0.84435,0.83555,0.83735,55867,111803
05/08/2015,16:00,0.83875,0.84365,0.83685,0.84015,69718,110290
05/11/2015,16:00,0.84075,0.84225,0.83685,0.84025,42610,112101
05/12/2015,16:00,0.83995,0.84825,0.83935,0.84695,49320,115085
05/13/2015,16:00,0.84645,0.85205,0.84475,0.84875,63550,116226
05/14/2015,16:00,0.84975,0.85245,0.84625,0.84715,57411,113641
05/15/2015,16:00,0.84765,0.84815,0.84215,0.84625,54970,113035
05/18/2015,16:00,0.84575,0.84595,0.83505,0.83555,47009,111296
05/19/2015,16:00,0.83625,0.83795,0.82975,0.83175,62381,108620
05/20/2015,16:00,0.83105,0.83515,0.82945,0.83385,56493,106172
05/21/2015,16:00,0.83255,0.83515,0.83025,0.83285,35828,106790
05/22/2015,16:00,0.83305,0.83495,0.82505,0.82645,51795,109904
05/26/2015,16:00,0.82625,0.82815,0.81685,0.81795,72469,111223
05/27/2015,16:00,0.81775,0.82025,0.81405,0.81545,65523,110265
05/28/2015,16:00,0.81615,0.81855,0.81105,0.81825,72499,110906
05/29/2015,16:00,0.81825,0.81925,0.81175,0.81715,77810,110256
06/01/2015,16:00,0.81715,0.81715,0.80955,0.81195,50192,110507
06/02/2015,16:00,0.81185,0.82215,0.81135,0.81995,75116,108630
06/03/2015,16:00,0.81985,0.82105,0.81305,0.81625,61952,106743
06/04/2015,16:00,0.81655,0.81765,0.81335,0.81395,60645,107531
06/05/2015,16:00,0.81325,0.81835,0.80975,0.81735,7230,13462
06/08/2015,16:00,0.81795,0.82125,0.81555,0.81965,13562,18900
06/09/2015,16:00,0.81955,0.82605,0.81745,0.82435,19488,24868
06/10/2015,16:00,0.82435,0.83315,0.82325,0.82915,33444,39522
06/11/2015,16:00,0.82895,0.82915,0.82285,0.82785,43383,57764
06/12/2015,16:00,0.82675,0.82805,0.82345,0.82505,56299,70929
06/15/2015,16:00,0.82545,0.82675,0.82255,0.82525,49180,73592
06/16/2015,16:00,0.82515,0.82775,0.82355,0.82565,41316,76041
06/17/2015,16:00,0.82705,0.83195,0.82275,0.83145,68040,78538
06/18/2015,16:00,0.83145,0.83835,0.83005,0.83125,74021,76095
06/19/2015,16:00,0.83165,0.83245,0.82705,0.82935,52235,75185
06/22/2015,16:00,0.82905,0.83215,0.82485,0.82565,50832,76773
06/23/2015,16:00,0.82575,0.82615,0.82135,0.82435,62612,77156
06/24/2015,16:00,0.82465,0.82845,0.81875,0.82085,66686,80592
06/25/2015,16:00,0.82105,0.82615,0.82025,0.82565,45204,80976
06/26/2015,16:00,0.82495,0.82605,0.82045,0.82555,51099,81778
06/29/2015,16:00,0.82355,0.82665,0.81955,0.82235,74763,81682
06/30/2015,16:00,0.82045,0.82285,0.81395,0.81465,96860,87493
07/01/2015,16:00,0.81445,0.81495,0.80775,0.80825,70662,96615
07/02/2015,16:00,0.80855,0.81155,0.80535,0.81015,79482,104951
07/06/2015,16:00,0.81115,0.81145,0.80365,0.80425,88219,110610
07/07/2015,16:00,0.80455,0.80475,0.79655,0.79995,76925,115334
07/08/2015,16:00,0.80065,0.80215,0.79735,0.79895,78041,120429
07/09/2015,16:00,0.79885,0.80365,0.79875,0.80035,63927,123430
07/10/2015,16:00,0.80115,0.80445,0.79825,0.80205,68182,126000
07/13/2015,16:00,0.80185,0.80295,0.79605,0.79825,62774,130340
07/14/2015,16:00,0.79905,0.80065,0.79505,0.79875,57933,132966
07/15/2015,16:00,0.79945,0.80015,0.78595,0.78775,98913,137208
07/16/2015,16:00,0.78865,0.78935,0.78535,0.78555,53303,135940
07/17/2015,16:00,0.78595,0.78665,0.78325,0.78435,46634,137084
07/20/2015,16:00,0.78465,0.78645,0.78225,0.78345,46030,142443
07/21/2015,16:00,0.78355,0.78865,0.78295,0.78605,55081,147476
07/22/2015,16:00,0.78675,0.78745,0.78055,0.78205,57334,154838
07/23/2015,16:00,0.78185,0.78735,0.78095,0.78155,59566,155515
07/24/2015,16:00,0.78135,0.78265,0.77775,0.77985,55689,155668
07/27/2015,16:00,0.78125,0.78495,0.78105,0.78175,55343,158964
07/28/2015,16:00,0.78165,0.78915,0.78125,0.78785,60855,155636
07/29/2015,16:00,0.78835,0.79215,0.78575,0.78765,63377,156258
07/30/2015,16:00,0.78675,0.78725,0.78095,0.78355,54404,161621
07/31/2015,16:00,0.78375,0.78745,0.77785,0.77845,85443,162662
08/03/2015,16:00,0.77895,0.77915,0.77355,0.77515,49700,161431
08/04/2015,16:00,0.77475,0.77765,0.77205,0.77305,58974,163438
08/05/2015,16:00,0.77295,0.77735,0.77145,0.77285,61844,165865
08/06/2015,16:00,0.77345,0.77845,0.77245,0.77685,47160,163839
08/07/2015,16:00,0.77745,0.78155,0.77315,0.77625,84233,165699
08/10/2015,16:00,0.77625,0.78445,0.77335,0.78395,58527,164002
08/11/2015,16:00,0.78365,0.78425,0.77505,0.77645,70830,164976
08/12/2015,16:00,0.77735,0.78685,0.77475,0.78435,88057,159883
08/13/2015,16:00,0.78535,0.78625,0.77855,0.77975,55096,157982
08/14/2015,16:00,0.78035,0.78305,0.77815,0.77915,49862,155509
08/17/2015,16:00,0.77845,0.78035,0.77505,0.77875,46385,156163
08/18/2015,16:00,0.77875,0.78155,0.77655,0.77985,43582,153737
08/19/2015,16:00,0.78035,0.78255,0.77355,0.77845,92307,157079
08/20/2015,16:00,0.77685,0.78045,0.77365,0.77845,67394,154554
08/21/2015,16:00,0.77895,0.78065,0.77265,0.77395,78799,156277
08/24/2015,16:00,0.77365,0.77885,0.76715,0.76955,114864,157340
08/25/2015,16:00,0.76765,0.77565,0.76365,0.76555,85441,152642
08/26/2015,16:00,0.76515,0.76945,0.76395,0.76445,72995,153395
08/27/2015,16:00,0.76675,0.77375,0.76645,0.77085,79331,150807
08/28/2015,16:00,0.77245,0.77435,0.76665,0.77155,75421,148259
08/31/2015,16:00,0.77165,0.77715,0.76515,0.77365,71451,146311
09/01/2015,16:00,0.77625,0.77755,0.76895,0.77215,85062,144922
09/02/2015,16:00,0.76935,0.77235,0.76535,0.76785,70845,142907
09/03/2015,16:00,0.76855,0.77635,0.76725,0.77265,84363,137617
09/04/2015,16:00,0.77345,0.77485,0.76725,0.76935,74321,133689
09/08/2015,16:00,0.76865,0.77315,0.76595,0.77145,39351,41673
09/09/2015,16:00,0.77205,0.77485,0.76755,0.76985,43547,66561
09/10/2015,16:00,0.76885,0.77365,0.76725,0.77165,65587,101355
09/11/2015,16:00,0.76985,0.77145,0.76595,0.76885,80584,129863
09/14/2015,16:00,0.76865,0.77085,0.76765,0.76875,47455,129603
09/15/2015,16:00,0.76885,0.77095,0.76815,0.76965,40576,128965
09/16/2015,16:00,0.76925,0.77475,0.76925,0.77395,63163,125266
09/17/2015,16:00,0.77405,0.77975,0.77205,0.77935,77607,122184
09/18/2015,16:00,0.77335,0.78325,0.77065,0.77385,85155,123541
09/21/2015,16:00,0.77105,0.77385,0.76855,0.77065,55963,130602
09/22/2015,16:00,0.76935,0.77115,0.76655,0.76865,45323,133719
09/23/2015,16:00,0.76795,0.77035,0.76315,0.76455,75352,139497
